timestep,row,col,count
185,10,15,2
185,10,16,2
185,11,0,1
185,11,1,2
185,11,2,3
185,11,3,3
185,11,4,0
185,11,5,0
185,11,6,0
185,11,7,0
185,11,8,1
185,11,9,0
185,11,10,3
185,11,11,2
185,11,12,1
185,11,13,3
185,11,14,5
185,11,15,2
185,11,16,4
185,12,0,0
185,12,1,1
185,12,2,1
185,12,3,1
185,12,4,0
185,12,5,0
185,12,6,1
185,12,7,2
185,12,8,1
185,12,9,5
185,12,10,2
185,12,11,3
185,12,12,4
185,12,13,7
185,12,14,0
185,12,15,1
185,12,16,2
185,13,0,3
185,13,1,0
185,13,2,1
185,13,3,0
185,13,4,0
185,13,5,5
185,13,6,2
185,13,7,5
185,13,8,4
185,13,9,2
185,13,10,1
185,13,11,4
185,13,12,1
185,13,13,2
185,13,14,1
185,13,15,0
185,13,16,1
185,14,0,1
185,14,1,0
185,14,2,1
185,14,3,0
185,14,4,2
185,14,5,2
185,14,6,2
185,14,7,2
185,14,8,5
185,14,9,2
185,14,10,3
185,14,11,0
185,14,12,3
185,14,13,2
185,14,14,4
185,14,15,2
185,14,16,2
185,15,0,1
185,15,1,0
185,15,2,0
185,15,3,3
185,15,4,4
185,15,5,2
185,15,6,2
185,15,7,1
185,15,8,0
185,15,9,5
185,15,10,7
185,15,11,4
185,15,12,0
185,15,13,4
185,15,14,1
185,15,15,1
185,15,16,2
185,16,0,1
185,16,1,2
185,16,2,2
185,16,3,0
185,16,4,0
185,16,5,0
185,16,6,0
185,16,7,0
185,16,8,0
185,16,9,0
185,16,10,0
185,16,11,0
185,16,12,0
185,16,13,0
185,16,14,0
185,16,15,0
185,16,16,0
186,0,0,6
186,0,1,2
186,0,2,3
186,0,3,0
186,0,4,1
186,0,5,3
186,0,6,6
186,0,7,7
186,0,8,4
186,0,9,3
186,0,10,3
186,0,11,1
186,0,12,3
186,0,13,1
186,0,14,3
186,0,15,0
186,0,16,0
186,1,0,1
186,1,1,3
186,1,2,1
186,1,3,0
186,1,4,1
186,1,5,0
186,1,6,1
186,1,7,0
186,1,8,1
186,1,9,1
186,1,10,2
186,1,11,0
186,1,12,5
186,1,13,1
186,1,14,3
186,1,15,6
186,1,16,6
186,2,0,2
186,2,1,3
186,2,2,4
186,2,3,3
186,2,4,1
186,2,5,1
186,2,6,1
186,2,7,2
186,2,8,6
186,2,9,4
186,2,10,1
186,2,11,3
186,2,12,0
186,2,13,1
186,2,14,3
186,2,15,0
186,2,16,6
186,3,0,3
186,3,1,1
186,3,2,2
186,3,3,6
186,3,4,1
186,3,5,1
186,3,6,3
186,3,7,7
186,3,8,2
186,3,9,2
186,3,10,3
186,3,11,5
186,3,12,5
186,3,13,2
186,3,14,5
186,3,15,2
186,3,16,2
186,4,0,4
186,4,1,1
186,4,2,2
186,4,3,2
186,4,4,1
186,4,5,0
186,4,6,0
186,4,7,0
186,4,8,2
186,4,9,2
186,4,10,1
186,4,11,2
186,4,12,1
186,4,13,0
186,4,14,4
186,4,15,0
186,4,16,1
186,5,0,1
186,5,1,2
186,5,2,0
186,5,3,3
186,5,4,3
186,5,5,1
186,5,6,2
186,5,7,3
186,5,8,5
186,5,9,3
186,5,10,5
186,5,11,0
186,5,12,4
186,5,13,2
186,5,14,3
186,5,15,4
186,5,16,0
186,6,0,2
186,6,1,1
186,6,2,3
186,6,3,2
186,6,4,2
186,6,5,1
186,6,6,1
186,6,7,6
186,6,8,1
186,6,9,2
186,6,10,1
186,6,11,0
186,6,12,7
186,6,13,1
186,6,14,1
186,6,15,1
186,6,16,1
186,7,0,2
186,7,1,4
186,7,2,2
186,7,3,1
186,7,4,3
186,7,5,0
186,7,6,1
186,7,7,1
186,7,8,3
186,7,9,2
186,7,10,3
186,7,11,0
186,7,12,1
186,7,13,4
186,7,14,6
186,7,15,8
186,7,16,3
186,8,0,0
186,8,1,2
186,8,2,1
186,8,3,1
186,8,4,4
186,8,5,4
186,8,6,3
186,8,7,4
186,8,8,2
186,8,9,3
186,8,10,2
186,8,11,1
186,8,12,0
186,8,13,4
186,8,14,2
186,8,15,5
186,8,16,2
186,9,0,3
186,9,1,3
186,9,2,4
186,9,3,1
186,9,4,1
186,9,5,0
186,9,6,1
186,9,7,1
186,9,8,3
186,9,9,2
186,9,10,0
186,9,11,4
186,9,12,2
186,9,13,1
186,9,14,1
186,9,15,4
186,9,16,2
186,10,0,2
186,10,1,0
186,10,2,5
186,10,3,5
186,10,4,2
186,10,5,1
186,10,6,0
186,10,7,3
186,10,8,6
186,10,9,1
186,10,10,1
186,10,11,2
186,10,12,1
186,10,13,0
186,10,14,3
186,10,15,2
186,10,16,0
186,11,0,0
186,11,1,1
186,11,2,1
186,11,3,2
186,11,4,0
186,11,5,0
186,11,6,0
186,11,7,0
186,11,8,1
186,11,9,0
186,11,10,0
186,11,11,3
186,11,12,0
186,11,13,3
186,11,14,3
186,11,15,1
186,11,16,2
186,12,0,0
186,12,1,2
186,12,2,1
186,12,3,1
186,12,4,1
186,12,5,0
186,12,6,3
186,12,7,1
186,12,8,1
186,12,9,3
186,12,10,6
186,12,11,2
186,12,12,1
186,12,13,7
186,12,14,2
186,12,15,3
186,12,16,2
186,13,0,2
186,13,1,5
186,13,2,1
186,13,3,2
186,13,4,3
186,13,5,3
186,13,6,3
186,13,7,2
186,13,8,1
186,13,9,2
186,13,10,2
186,13,11,2
186,13,12,5
186,13,13,0
186,13,14,1
186,13,15,2
186,13,16,2
186,14,0,3
186,14,1,1
186,14,2,2
186,14,3,3
186,14,4,1
186,14,5,3
186,14,6,1
186,14,7,2
186,14,8,2
186,14,9,1
186,14,10,6
186,14,11,2
186,14,12,2
186,14,13,2
186,14,14,1
186,14,15,2
186,14,16,1
186,15,0,1
186,15,1,4
186,15,2,3
186,15,3,2
186,15,4,6
186,15,5,1
186,15,6,2
186,15,7,0
186,15,8,2
186,15,9,4
186,15,10,5
186,15,11,5
186,15,12,1
186,15,13,0
186,15,14,0
186,15,15,0
186,15,16,0
186,16,0,1
186,16,1,6
186,16,2,3
186,16,3,0
186,16,4,0
186,16,5,0
186,16,6,0
186,16,7,0
186,16,8,0
186,16,9,0
186,16,10,0
186,16,11,0
186,16,12,0
186,16,13,0
186,16,14,0
186,16,15,0
186,16,16,0
187,0,0,2
187,0,1,2
187,0,2,1
187,0,3,1
187,0,4,2
187,0,5,5
187,0,6,5
187,0,7,2
187,0,8,3
187,0,9,3
187,0,10,1
187,0,11,1
187,0,12,4
187,0,13,0
187,0,14,1
187,0,15,1
187,0,16,0
187,1,0,2
187,1,1,3
187,1,2,0
187,1,3,1
187,1,4,0
187,1,5,1
187,1,6,0
187,1,7,0
187,1,8,1
187,1,9,1
187,1,10,3
187,1,11,2
187,1,12,1
187,1,13,4
187,1,14,2
187,1,15,2
187,1,16,2
187,2,0,3
187,2,1,3
187,2,2,2
187,2,3,1
187,2,4,1
187,2,5,3
187,2,6,1
187,2,7,7
187,2,8,5
187,2,9,1
187,2,10,6
187,2,11,2
187,2,12,3
187,2,13,2
187,2,14,3
187,2,15,2
187,2,16,3
187,3,0,2
187,3,1,3
187,3,2,2
187,3,3,1
187,3,4,4
187,3,5,2
187,3,6,0
187,3,7,3
187,3,8,1
187,3,9,3
187,3,10,0
187,3,11,2
187,3,12,3
187,3,13,0
187,3,14,4
187,3,15,3
187,3,16,3
187,4,0,1
187,4,1,1
187,4,2,0
187,4,3,0
187,4,4,0
187,4,5,1
187,4,6,0
187,4,7,1
187,4,8,2
187,4,9,3
187,4,10,3
187,4,11,2
187,4,12,0
187,4,13,2
187,4,14,1
187,4,15,0
187,4,16,4
187,5,0,1
187,5,1,3
187,5,2,5
187,5,3,2
187,5,4,3
187,5,5,0
187,5,6,4
187,5,7,5
187,5,8,3
187,5,9,1
187,5,10,2
187,5,11,3
187,5,12,2
187,5,13,4
187,5,14,3
187,5,15,5
187,5,16,3
187,6,0,7
187,6,1,0
187,6,2,4
187,6,3,0
187,6,4,2
187,6,5,4
187,6,6,0
187,6,7,2
187,6,8,0
187,6,9,3
187,6,10,3
187,6,11,0
187,6,12,0
187,6,13,1
187,6,14,1
187,6,15,1
187,6,16,1
187,7,0,1
187,7,1,0
187,7,2,2
187,7,3,0
187,7,4,2
187,7,5,2
187,7,6,3
187,7,7,1
187,7,8,1
187,7,9,0
187,7,10,3
187,7,11,0
187,7,12,0
187,7,13,3
187,7,14,11
187,7,15,0
187,7,16,2
187,8,0,0
187,8,1,0
187,8,2,0
187,8,3,1
187,8,4,2
187,8,5,2
187,8,6,1
187,8,7,0
187,8,8,1
187,8,9,3
187,8,10,10
187,8,11,2
187,8,12,2
187,8,13,1
187,8,14,2
187,8,15,2
187,8,16,3
187,9,0,1
187,9,1,3
187,9,2,2
187,9,3,2
187,9,4,1
187,9,5,5
187,9,6,1
187,9,7,2
187,9,8,3
187,9,9,1
187,9,10,2
187,9,11,2
187,9,12,7
187,9,13,1
187,9,14,2
187,9,15,1
187,9,16,1
187,10,0,1
187,10,1,1
187,10,2,0
187,10,3,3
187,10,4,3
187,10,5,3
187,10,6,3
187,10,7,6
187,10,8,3
187,10,9,0
187,10,10,1
187,10,11,1
187,10,12,0
187,10,13,1
187,10,14,0
187,10,15,3
187,10,16,2
187,11,0,0
187,11,1,0
187,11,2,4
187,11,3,1
187,11,4,0
187,11,5,3
187,11,6,0
187,11,7,0
187,11,8,0
187,11,9,2
187,11,10,1
187,11,11,4
187,11,12,1
187,11,13,1
187,11,14,1
187,11,15,1
187,11,16,2
187,12,0,1
187,12,1,2
187,12,2,0
187,12,3,1
187,12,4,0
187,12,5,1
187,12,6,1
187,12,7,4
187,12,8,0
187,12,9,3
187,12,10,2
187,12,11,4
187,12,12,2
187,12,13,10
187,12,14,0
187,12,15,2
187,12,16,0
187,13,0,4
187,13,1,6
187,13,2,1
187,13,3,3
187,13,4,2
187,13,5,3
187,13,6,3
187,13,7,2
187,13,8,1
187,13,9,2
187,13,10,2
187,13,11,6
187,13,12,5
187,13,13,2
187,13,14,0
187,13,15,1
187,13,16,3
187,14,0,1
187,14,1,0
187,14,2,0
187,14,3,3
187,14,4,1
187,14,5,2
187,14,6,2
187,14,7,1
187,14,8,1
187,14,9,0
187,14,10,3
187,14,11,0
187,14,12,4
187,14,13,1
187,14,14,3
187,14,15,0
187,14,16,2
187,15,0,5
187,15,1,1
187,15,2,2
187,15,3,5
187,15,4,5
187,15,5,0
187,15,6,1
187,15,7,0
187,15,8,3
187,15,9,3
187,15,10,3
187,15,11,2
187,15,12,1
187,15,13,2
187,15,14,2
187,15,15,3
187,15,16,1
187,16,0,6
187,16,1,0
187,16,2,2
187,16,3,0
187,16,4,0
187,16,5,0
187,16,6,0
187,16,7,0
187,16,8,0
187,16,9,0
187,16,10,0
187,16,11,0
187,16,12,0
187,16,13,0
187,16,14,0
187,16,15,0
187,16,16,0
188,0,0,0
188,0,1,1
188,0,2,2
188,0,3,1
188,0,4,2
188,0,5,0
188,0,6,7
188,0,7,3
188,0,8,2
188,0,9,3
188,0,10,1
188,0,11,1
188,0,12,3
188,0,13,2
188,0,14,4
188,0,15,1
188,0,16,2
188,1,0,2
188,1,1,1
188,1,2,0
188,1,3,3
188,1,4,3
188,1,5,3
188,1,6,2
188,1,7,5
188,1,8,2
188,1,9,1
188,1,10,3
188,1,11,1
188,1,12,2
188,1,13,2
188,1,14,4
188,1,15,4
188,1,16,0
188,2,0,2
188,2,1,3
188,2,2,0
188,2,3,1
188,2,4,4
188,2,5,0
188,2,6,1
188,2,7,5
188,2,8,4
188,2,9,1
188,2,10,3
188,2,11,1
188,2,12,5
188,2,13,5
188,2,14,0
188,2,15,1
188,2,16,8
188,3,0,1
188,3,1,3
188,3,2,3
188,3,3,0
188,3,4,1
188,3,5,0
188,3,6,3
188,3,7,3
188,3,8,1
188,3,9,3
188,3,10,0
188,3,11,0
188,3,12,4
188,3,13,2
188,3,14,1
188,3,15,6
188,3,16,0
188,4,0,3
188,4,1,0
188,4,2,3
188,4,3,2
188,4,4,1
188,4,5,2
188,4,6,0
188,4,7,2
188,4,8,1
188,4,9,2
188,4,10,0
188,4,11,0
188,4,12,1
188,4,13,0
188,4,14,3
188,4,15,2
188,4,16,1
188,5,0,2
188,5,1,1
188,5,2,1
188,5,3,3
188,5,4,4
188,5,5,1
188,5,6,1
188,5,7,3
188,5,8,2
188,5,9,2
188,5,10,3
188,5,11,6
188,5,12,2
188,5,13,4
188,5,14,2
188,5,15,3
188,5,16,3
188,6,0,0
188,6,1,0
188,6,2,2
188,6,3,3
188,6,4,1
188,6,5,1
188,6,6,1
188,6,7,1
188,6,8,3
188,6,9,2
188,6,10,3
188,6,11,2
188,6,12,1
188,6,13,4
188,6,14,1
188,6,15,2
188,6,16,3
188,7,0,2
188,7,1,0
188,7,2,2
188,7,3,3
188,7,4,3
188,7,5,0
188,7,6,0
188,7,7,1
188,7,8,5
188,7,9,1
188,7,10,4
188,7,11,1
188,7,12,0
188,7,13,0
188,7,14,4
188,7,15,0
188,7,16,4
188,8,0,0
188,8,1,3
188,8,2,1
188,8,3,1
188,8,4,2
188,8,5,2
188,8,6,0
188,8,7,0
188,8,8,0
188,8,9,2
188,8,10,2
188,8,11,4
188,8,12,1
188,8,13,0
188,8,14,1
188,8,15,3
188,8,16,2
188,9,0,4
188,9,1,2
188,9,2,4
188,9,3,3
188,9,4,4
188,9,5,0
188,9,6,3
188,9,7,1
188,9,8,3
188,9,9,1
188,9,10,4
188,9,11,3
188,9,12,1
188,9,13,0
188,9,14,3
188,9,15,1
188,9,16,0
188,10,0,3
188,10,1,3
188,10,2,0
188,10,3,3
188,10,4,3
188,10,5,3
188,10,6,2
188,10,7,3
188,10,8,6
188,10,9,0
188,10,10,1
188,10,11,1
188,10,12,0
188,10,13,1
188,10,14,2
188,10,15,0
188,10,16,4
188,11,0,2
188,11,1,2
188,11,2,2
188,11,3,0
188,11,4,0
188,11,5,1
188,11,6,0
188,11,7,0
188,11,8,0
188,11,9,0
188,11,10,3
188,11,11,8
188,11,12,2
188,11,13,1
188,11,14,2
188,11,15,2
188,11,16,0
188,12,0,3
188,12,1,1
188,12,2,0
188,12,3,1
188,12,4,2
188,12,5,1
188,12,6,2
188,12,7,6
188,12,8,2
188,12,9,2
188,12,10,11
188,12,11,2
188,12,12,2
188,12,13,7
188,12,14,4
188,12,15,1
188,12,16,3
188,13,0,3
188,13,1,1
188,13,2,0
188,13,3,4
188,13,4,2
188,13,5,6
188,13,6,7
188,13,7,4
188,13,8,1
188,13,9,1
188,13,10,1
188,13,11,1
188,13,12,2
188,13,13,3
188,13,14,1
188,13,15,2
188,13,16,1
188,14,0,0
188,14,1,2
188,14,2,0
188,14,3,0
188,14,4,2
188,14,5,1
188,14,6,4
188,14,7,1
188,14,8,1
188,14,9,4
188,14,10,0
188,14,11,3
188,14,12,2
188,14,13,0
188,14,14,2
188,14,15,1
188,14,16,0
188,15,0,2
188,15,1,0
188,15,2,0
188,15,3,2
188,15,4,5
188,15,5,1
188,15,6,1
188,15,7,0
188,15,8,1
188,15,9,4
188,15,10,3
188,15,11,1
188,15,12,0
188,15,13,1
188,15,14,0
188,15,15,0
188,15,16,1
188,16,0,5
188,16,1,3
188,16,2,0
188,16,3,0
188,16,4,0
188,16,5,0
188,16,6,0
188,16,7,0
188,16,8,0
188,16,9,0
188,16,10,0
188,16,11,0
188,16,12,0
188,16,13,0
188,16,14,0
188,16,15,0
188,16,16,0
189,0,0,4
189,0,1,6
189,0,2,3
189,0,3,2
189,0,4,1
189,0,5,6
189,0,6,5
189,0,7,4
189,0,8,3
189,0,9,1
189,0,10,2
189,0,11,3
189,0,12,1
189,0,13,4
189,0,14,3
189,0,15,1
189,0,16,2
189,1,0,3
189,1,1,1
189,1,2,2
189,1,3,2
189,1,4,1
189,1,5,3
189,1,6,2
189,1,7,2
189,1,8,1
189,1,9,2
189,1,10,1
189,1,11,2
189,1,12,1
189,1,13,2
189,1,14,1
189,1,15,2
189,1,16,5
189,2,0,3
189,2,1,1
189,2,2,0
189,2,3,2
189,2,4,4
189,2,5,3
189,2,6,4
189,2,7,5
189,2,8,8
189,2,9,0
189,2,10,5
189,2,11,0
189,2,12,1
189,2,13,2
189,2,14,2
189,2,15,0
189,2,16,3
189,3,0,1
189,3,1,1
189,3,2,0
189,3,3,4
189,3,4,3
189,3,5,1
189,3,6,0
189,3,7,3
189,3,8,2
189,3,9,1
189,3,10,1
189,3,11,1
189,3,12,5
189,3,13,2
189,3,14,3
189,3,15,3
189,3,16,1
189,4,0,4
189,4,1,0
189,4,2,2
189,4,3,3
189,4,4,2
189,4,5,1
189,4,6,2
189,4,7,1
189,4,8,0
189,4,9,2
189,4,10,0
189,4,11,2
189,4,12,2
189,4,13,2
189,4,14,3
189,4,15,1
189,4,16,0
189,5,0,0
189,5,1,0
189,5,2,1
189,5,3,3
189,5,4,3
189,5,5,3
189,5,6,2
189,5,7,4
189,5,8,3
189,5,9,2
189,5,10,2
189,5,11,3
189,5,12,0
189,5,13,2
189,5,14,4
189,5,15,4
189,5,16,0
189,6,0,5
189,6,1,1
189,6,2,2
189,6,3,3
189,6,4,0
189,6,5,1
189,6,6,1
189,6,7,2
189,6,8,1
189,6,9,3
189,6,10,1
189,6,11,1
189,6,12,1
189,6,13,1
189,6,14,3
189,6,15,0
189,6,16,4
189,7,0,3
189,7,1,2
189,7,2,1
189,7,3,1
189,7,4,0
189,7,5,2
189,7,6,1
189,7,7,3
189,7,8,2
189,7,9,1
189,7,10,4
189,7,11,1
189,7,12,3
189,7,13,0
189,7,14,5
189,7,15,4
189,7,16,1
189,8,0,1
189,8,1,0
189,8,2,2
189,8,3,1
189,8,4,1
189,8,5,1
189,8,6,4
189,8,7,2
189,8,8,5
189,8,9,0
189,8,10,2
189,8,11,1
189,8,12,2
189,8,13,2
189,8,14,1
189,8,15,2
189,8,16,2
189,9,0,3
189,9,1,4
189,9,2,2
189,9,3,3
189,9,4,1
189,9,5,1
189,9,6,2
189,9,7,4
189,9,8,2
189,9,9,0
189,9,10,1
189,9,11,2
189,9,12,1
189,9,13,2
189,9,14,3
189,9,15,4
189,9,16,3
189,10,0,3
189,10,1,1
189,10,2,3
189,10,3,2
189,10,4,3
189,10,5,0
189,10,6,2
189,10,7,3
189,10,8,2
189,10,9,2
189,10,10,3
189,10,11,0
189,10,12,2
189,10,13,0
189,10,14,1
189,10,15,0
189,10,16,0
189,11,0,1
189,11,1,4
189,11,2,4
189,11,3,2
189,11,4,0
189,11,5,0
189,11,6,0
189,11,7,0
189,11,8,0
189,11,9,0
189,11,10,2
189,11,11,1
189,11,12,0
189,11,13,2
189,11,14,0
189,11,15,2
189,11,16,1
189,12,0,1
189,12,1,1
189,12,2,2
189,12,3,0
189,12,4,1
189,12,5,2
189,12,6,0
189,12,7,1
189,12,8,3
189,12,9,3
189,12,10,2
189,12,11,3
189,12,12,0
189,12,13,6
189,12,14,3
189,12,15,2
189,12,16,1
189,13,0,1
189,13,1,3
189,13,2,1
189,13,3,4
189,13,4,2
189,13,5,1
189,13,6,3
189,13,7,2
189,13,8,0
189,13,9,6
189,13,10,1
189,13,11,7
189,13,12,4
189,13,13,1
189,13,14,0
189,13,15,1
189,13,16,2
189,14,0,1
189,14,1,2
189,14,2,1
189,14,3,1
189,14,4,0
189,14,5,3
189,14,6,0
189,14,7,0
189,14,8,2
189,14,9,3
189,14,10,2
189,14,11,0
189,14,12,0
189,14,13,2
189,14,14,1
189,14,15,2
189,14,16,4
189,15,0,5
189,15,1,1
189,15,2,0
189,15,3,4
189,15,4,1
189,15,5,0
189,15,6,3
189,15,7,0
189,15,8,3
189,15,9,4
189,15,10,3
189,15,11,1
189,15,12,0
189,15,13,0
189,15,14,0
189,15,15,2
189,15,16,0
189,16,0,3
189,16,1,1
189,16,2,5
189,16,3,0
189,16,4,0
189,16,5,0
189,16,6,0
189,16,7,0
189,16,8,0
189,16,9,0
189,16,10,0
189,16,11,0
189,16,12,0
189,16,13,0
189,16,14,0
189,16,15,0
189,16,16,0
190,0,0,2
190,0,1,7
190,0,2,4
190,0,3,3
190,0,4,2
190,0,5,3
190,0,6,2
190,0,7,1
190,0,8,3
190,0,9,1
190,0,10,2
190,0,11,2
190,0,12,4
190,0,13,1
190,0,14,3
190,0,15,0
190,0,16,1
190,1,0,3
190,1,1,5
190,1,2,3
190,1,3,1
190,1,4,3
190,1,5,1
190,1,6,0
190,1,7,3
190,1,8,0
190,1,9,1
190,1,10,2
190,1,11,1
190,1,12,0
190,1,13,2
190,1,14,2
190,1,15,1
190,1,16,3
190,2,0,2
190,2,1,1
190,2,2,1
190,2,3,2
190,2,4,2
190,2,5,3
190,2,6,2
190,2,7,3
190,2,8,4
190,2,9,1
190,2,10,3
190,2,11,4
190,2,12,2
190,2,13,2
190,2,14,1
190,2,15,1
190,2,16,5
190,3,0,1
190,3,1,2
190,3,2,2
190,3,3,4
190,3,4,3
190,3,5,1
190,3,6,1
190,3,7,2
190,3,8,0
190,3,9,3
190,3,10,3
190,3,11,2
190,3,12,2
190,3,13,3
190,3,14,1
190,3,15,4
190,3,16,1
190,4,0,1
190,4,1,1
190,4,2,0
190,4,3,2
190,4,4,0
190,4,5,0
190,4,6,1
190,4,7,4
190,4,8,1
190,4,9,2
190,4,10,0
190,4,11,2
190,4,12,1
190,4,13,1
190,4,14,1
190,4,15,2
190,4,16,0
190,5,0,2
190,5,1,2
190,5,2,1
190,5,3,2
190,5,4,1
190,5,5,4
190,5,6,1
190,5,7,1
190,5,8,1
190,5,9,2
190,5,10,3
190,5,11,3
190,5,12,1
190,5,13,4
190,5,14,4
190,5,15,2
190,5,16,0
190,6,0,2
190,6,1,1
190,6,2,3
190,6,3,0
190,6,4,0
190,6,5,3
190,6,6,0
190,6,7,2
190,6,8,0
190,6,9,0
190,6,10,1
190,6,11,0
190,6,12,1
190,6,13,2
190,6,14,2
190,6,15,0
190,6,16,0
190,7,0,0
190,7,1,4
190,7,2,2
190,7,3,3
190,7,4,0
190,7,5,3
190,7,6,0
190,7,7,2
190,7,8,1
190,7,9,2
190,7,10,3
190,7,11,0
190,7,12,2
190,7,13,2
190,7,14,3
190,7,15,3
190,7,16,1
190,8,0,2
190,8,1,0
190,8,2,1
190,8,3,3
190,8,4,2
190,8,5,1
190,8,6,0
190,8,7,2
190,8,8,1
190,8,9,1
190,8,10,4
190,8,11,0
190,8,12,2
190,8,13,2
190,8,14,0
190,8,15,1
190,8,16,4
190,9,0,3
190,9,1,8
190,9,2,4
190,9,3,2
190,9,4,0
190,9,5,0
190,9,6,0
190,9,7,0
190,9,8,1
190,9,9,2
190,9,10,3
190,9,11,2
190,9,12,2
190,9,13,0
190,9,14,4
190,9,15,2
190,9,16,1
190,10,0,1
190,10,1,2
190,10,2,3
190,10,3,3
190,10,4,1
190,10,5,1
190,10,6,2
190,10,7,0
190,10,8,2
190,10,9,3
190,10,10,1
190,10,11,0
190,10,12,1
190,10,13,0
190,10,14,2
190,10,15,1
190,10,16,0
190,11,0,1
190,11,1,2
190,11,2,1
190,11,3,0
190,11,4,0
190,11,5,2
190,11,6,0
190,11,7,0
190,11,8,3
190,11,9,0
190,11,10,2
190,11,11,3
190,11,12,1
190,11,13,2
190,11,14,2
190,11,15,3
190,11,16,0
190,12,0,1
190,12,1,4
190,12,2,0
190,12,3,3
190,12,4,0
190,12,5,0
190,12,6,2
190,12,7,2
190,12,8,1
190,12,9,2
190,12,10,0
190,12,11,1
190,12,12,0
190,12,13,6
190,12,14,2
190,12,15,2
190,12,16,0
190,13,0,1
190,13,1,2
190,13,2,4
190,13,3,1
190,13,4,1
190,13,5,2
190,13,6,1
190,13,7,2
190,13,8,2
190,13,9,1
190,13,10,1
190,13,11,3
190,13,12,2
190,13,13,1
190,13,14,1
190,13,15,0
190,13,16,1
190,14,0,2
190,14,1,1
190,14,2,0
190,14,3,1
190,14,4,1
190,14,5,0
190,14,6,3
190,14,7,2
190,14,8,1
190,14,9,2
190,14,10,1
190,14,11,3
190,14,12,2
190,14,13,2
190,14,14,3
190,14,15,3
190,14,16,7
190,15,0,2
190,15,1,2
190,15,2,3
190,15,3,4
190,15,4,0
190,15,5,0
190,15,6,0
190,15,7,0
190,15,8,3
190,15,9,3
190,15,10,1
190,15,11,1
190,15,12,0
190,15,13,0
190,15,14,3
190,15,15,3
190,15,16,2
190,16,0,3
190,16,1,2
190,16,2,1
190,16,3,0
190,16,4,0
190,16,5,0
190,16,6,0
190,16,7,0
190,16,8,0
190,16,9,0
190,16,10,0
190,16,11,0
190,16,12,0
190,16,13,0
190,16,14,0
190,16,15,0
190,16,16,0
191,0,0,7
191,0,1,3
191,0,2,1
191,0,3,1
191,0,4,2
191,0,5,5
191,0,6,4
191,0,7,1
191,0,8,1
191,0,9,1
191,0,10,2
191,0,11,2
191,0,12,0
191,0,13,2
191,0,14,0
191,0,15,2
191,0,16,0
191,1,0,2
191,1,1,0
191,1,2,1
191,1,3,1
191,1,4,3
191,1,5,3
191,1,6,2
191,1,7,1
191,1,8,0
191,1,9,1
191,1,10,2
191,1,11,3
191,1,12,0
191,1,13,2
191,1,14,2
191,1,15,1
191,1,16,3
191,2,0,3
191,2,1,0
191,2,2,2
191,2,3,1
191,2,4,2
191,2,5,2
191,2,6,6
191,2,7,4
191,2,8,4
191,2,9,0
191,2,10,2
191,2,11,1
191,2,12,3
191,2,13,3
191,2,14,0
191,2,15,1
191,2,16,2
191,3,0,3
191,3,1,1
191,3,2,0
191,3,3,0
191,3,4,1
191,3,5,3
191,3,6,0
191,3,7,2
191,3,8,5
191,3,9,2
191,3,10,6
191,3,11,2
191,3,12,1
191,3,13,2
191,3,14,1
191,3,15,1
191,3,16,3
191,4,0,2
191,4,1,2
191,4,2,1
191,4,3,1
191,4,4,2
191,4,5,0
191,4,6,0
191,4,7,3
191,4,8,1
191,4,9,2
191,4,10,1
191,4,11,3
191,4,12,0
191,4,13,1
191,4,14,0
191,4,15,1
191,4,16,1
191,5,0,1
191,5,1,1
191,5,2,1
191,5,3,1
191,5,4,3
191,5,5,2
191,5,6,2
191,5,7,1
191,5,8,0
191,5,9,2
191,5,10,2
191,5,11,3
191,5,12,1
191,5,13,3
191,5,14,0
191,5,15,2
191,5,16,0
191,6,0,1
191,6,1,2
191,6,2,3
191,6,3,2
191,6,4,2
191,6,5,1
191,6,6,0
191,6,7,1
191,6,8,2
191,6,9,1
191,6,10,3
191,6,11,0
191,6,12,0
191,6,13,0
191,6,14,3
191,6,15,3
191,6,16,3
191,7,0,1
191,7,1,1
191,7,2,2
191,7,3,1
191,7,4,1
191,7,5,1
191,7,6,0
191,7,7,1
191,7,8,2
191,7,9,1
191,7,10,1
191,7,11,1
191,7,12,1
191,7,13,0
191,7,14,5
191,7,15,1
191,7,16,1
191,8,0,2
191,8,1,0
191,8,2,0
191,8,3,0
191,8,4,5
191,8,5,0
191,8,6,1
191,8,7,4
191,8,8,4
191,8,9,0
191,8,10,3
191,8,11,3
191,8,12,4
191,8,13,2
191,8,14,2
191,8,15,4
191,8,16,1
191,9,0,0
191,9,1,2
191,9,2,3
191,9,3,0
191,9,4,2
191,9,5,0
191,9,6,2
191,9,7,2
191,9,8,3
191,9,9,1
191,9,10,0
191,9,11,1
191,9,12,3
191,9,13,1
191,9,14,3
191,9,15,2
191,9,16,2
191,10,0,0
191,10,1,0
191,10,2,1
191,10,3,3
191,10,4,2
191,10,5,1
191,10,6,1
191,10,7,2
191,10,8,1
191,10,9,0
191,10,10,2
191,10,11,0
191,10,12,2
191,10,13,0
191,10,14,4
191,10,15,0
191,10,16,1
191,11,0,0
191,11,1,1
191,11,2,1
191,11,3,1
191,11,4,0
191,11,5,0
191,11,6,0
191,11,7,0
191,11,8,2
191,11,9,0
191,11,10,0
191,11,11,4
